Sentence,Formal_20
Premalignant lesions are apparently a typical tissue that appears abnormal in microscopic examination and in which cancer is more likely than its morphologically normal counterpart .,"During a microscope, observing primarily normal tissue, such as pôles, doux, and tumors are seen to be more likely to occur in specialized tissues known only by observation, while presenting cancer as an alternative morphology abnormality."
"`` R. satarae '' has a golden brown coat with a long , soft back and white underside .","The species, namely R. sativae, has a coat that is golden brown in color, while its back is soft and the underside is white."
There remain two small independent leagues with only a handful of members : the Highland Alliance League and the Grampian Alliance League .,"Two of the country' primarily independent minor leagues, namely the Highland Alliance League and the Grampian Alliance league, have members of a limited number of, however, there are still two."
"The `` Fall Beil '' was used for the last time in West Germany in 1949 , in 1966 in East Germany .",The phrase  Fall Lebanon '' was most recently used in 1949 in West Germany and in 1966 in East Germany.
"Annette Amelia Crum married Bryant , the daughter of Samuel Crum , on September 29 , 1874 . They had one daughter .","Bryant, the daughter of Samuel Crum and Annette Amelia Crumm, married Bryan. The marriage occurred on September 29, 1874, and they had a daughter, Annetta."
"Furthermore , a triple threat match for the United States Championship between Champion Jack Swagger , The Miz and Kofi Kingston was .","Additionally, a United States Championship matchup between Jack Swagger, The Miz, and Kofi Kingston was scheduled, with the latter being viewed as if they were in solitary."
"The song was presented in the sixth promo for the second season of `` Sons of Anarchy '' , a television series FX network .",The sixth advertisement featured the song during the airing of the second season of  Sons of Anarchy's series on TV.
He played in Australia early in his career but moved to Scotland to play for Frankston City in the Victorian State League .,"Although he participated in Australia during his earlier career, a few years later, his career career was cut short when sparked by rumors that 'He was playing in the Victorian State League for Carlton's Frankston City.'"
The latest track `` Every Morning '' is the acoustic guitar version of the first track `` Morning '' .,The introduction of the latest track  Morning '' is accompanied by the acoustic guitar version of Rhythm & Fire - Track X.
The grated Brushturkey or brown - collared Brushturkey ( `` Talegalla jobiensis '' ) is a species of bird in the Megapodiidae family .,"Members of the most closely related family, the Brushturkey, are members of a family of birds that live in the northeast, primarily in America and belonging to the relative group of large flies known as the ""Great Turkey Birds""."
"Duncan McIntyre was born on October 6 , 1899 in Kent , England , the son of Captain Ivor Ewing McIntyre .","Captain Ivor McEwing McIntyre delivered his first child, Duncan McIntotychre, in Kent, England on October 6, 1899."
"The history of the 46th Rocket Division starts from April 29 , 1941 , when the formation of the 188th Rifle Division was completed in Kaunas .","Beginning on April 29, 1941, the 46th Rocket Division was formed with the creation of the 188th Rifle Division at the Battle of Lake Apache Camp in Kaunas."
"Whitlam , who had defeated Malcolm Fraser in a landslide at the December 1975 federal election , offered the knighthood to Egerton for service to the trade union movement .","Following his victory over Malcolm Fraser in the 1975 federal election, he received a knighthood from Britain's leader, Whitlam, who presented the knightship to Hamilton and the University of Toronto to reward him for his service to the trade union movement."
"These regions are considered poor to marginal habitats , with ratings of 56 and 96 respectively .","The ratings of these regions are 56 and 96 respectively, indicating poor to marginal habitats."
"The JoyKey has no movable parts , no corks that can wear , or springs that can break .","The joystick model is constructed without pliable parts, characterized by avoiding wearable corks, and prone springs."
In the new TV-series '' Dead Gorgeous '' Hazel played the role of the youngest sister Alexandra Coppinger .,"In the television series ''Daily Beautiful': portrayed by the younger sister, Hazel played Nicola, on the role of Alex."
Components of elastic potential systems store mechanical energy if they are deformed to the system when applied to forces .,"Should the forces act against elastic potential systems, the components will store energy, which can be converted into mechanical energy if they are affected by the system."
Ochrosis ventralis is a native species of leaf beetle in Europe and parts of North Africa .,"Native to parts of North Africa and Europe, ochrosis ventralis is a species of leaf worm."
"The season started on 6 January 1984 in Falun , Sweden , and ended on 11 March 1984 in Lygna , Norway .","The season began on 6 January 1984 in Sweden's capital city, Stockholm, and concluded in Norway'' southeastern city of Lyon on 11 March 1984."
"de Ruiter , who was born in Leiden , played for FC Utrecht , FC Den Bosch , Excelsior , the RKC Waalwijk and FC Emmen .","Despite residing in Leiden, de Ruiter played for various teams including FC United Kingdom, FC Den Bosch, Excelsior, the Royal Dutch Army, and FC Fleetwood United."
"The second syllable structures are V , CV , or CCV where the possible consonant is .","Second semblance structures are V, CV, or CCV where the possible consonant is V."
Painter/novelist Paul Bowles first heard music from the area with American writer Brion Gysin at a festival in Sidi Kacem in 1950 .,"Painter/novelist Paul Bowles encountered music from the region during a festival in the village of SIdi Kacem in 1950, where he met American writer Brion Gysin."
"Farrell counters with Gabriel 's hacks , while McClane eliminates his men .","While Matthew McClane eliminates his men, Gabriel's slashes are launched at Gabriel and his counterattack is stopped by Gabriel."
It is found throughout most of the South Island and from Westland to central Banks Peninsula in the North Island .,"Most of the South Island and the North Island, from Westland to the central Banks Peninsula, are where the substance is found."
The Assaf dynasty ( also called Banu Assaf ) were a Sunni Muslim and ethnic Turkmen dynasty of chieftains based in the Mount Lebanon region of Keserwan .,"The Assentaf era, also known as the Banu Assaif, was a Turkmen-dominated, ethnic Turkman dynastère located in the Mount Lebanon region of Pakistan, which was part of the province of Kashmir and part."
"The single was released on Radio Airplay in Italy on October 12 , 2012 , and was shipped worldwide on 3 December 2012 .","The publication of the single on Radio Airplay in Italy occurred on October 12, 2012, and it was shipped worldwide on 3 December 2012."
"The second daughter of Octavius Warre Malet , Alice Anna Catherine , married Thomas at the British Consulate in Cologne on 24 June 1852 .","Thomas and Alice Anna Catherine, the second daughter of Octavius Warre Malet, exchanged marriage proposals at the British Consulate in Cologne on 24 June 1852."
"Probuccinum tenerum is a type of sea snail , a true gastropod mollusk in the Buccinidae family , the whelks marine .","Within the whales marine, fungi known only as Buccinidae, the species known as'sea snail' falls under the category of a type of ""scientificallyten cultivated"" snail, known scientifically as species tenerum, and is believed to be primarily adapted for feeding on shellfish."
David David Godwin is represented by Emma Townshend at DGA Associates .,"Attorney for the public, David David Godwin, is represented by Emma Townshend at the law firm of DGA Associates, whose principal is David D. David."
"He also donated US $ 34,000 to Mitt Romney and US $ 7,000 to Ted Cruz , including his 2016 presidential campaign .","Additionally, he provided US $ 34,000 to Mitt Romney and US $0.07 each to Ted Cruz for his 2016 presidential campaign, in addition to his donations."
The simple medium can be characterized with effective cross-sections of absorption and emission at frequencies formula _ 2 and formula _ 3 .,"Effective crossing-sections of both the aforementioned frequency (frequency ) at which the particle material consists of emitted and absorb, and at what frequencies _ 2  0 d at where m is characterized, can be obtained using the simple medium."
"The ethnicity of Hilltown is 93 % mainly white , 3 % are Chinese and 1 % are Asians .","In the Township of Hilltown, the ethnic composition is mostly white, with 93 % being white, 3 %) Chinese, and 1 1% Asian."
"de Ruiter , who was born in Leiden , played for FC Utrecht , FC Den Bosch , Excelsior , the RKC Waalwijk and FC Emmen .","Despite residing in Leiden, de Ruiter played for various teams including FC United Kingdom, FC Den Bosch, Excelsior, the Royal Dutch Army, and FC Fleetwood United."
"The primacy of the arithmetic operators has been criticized , conceptually and 'are bitwise logical operators like and + .","Although the arithmetic operators have been criticized for demonstrating superiority, the fact remains that they are logical bits, and are more suited to bitwise operations, such as and +."
"In 1974 , with the support of the United Nations , the Asian Development Bank and the World Bank , Lao PDR founded the Stage II Fund .","With assistance from the United Nations, the Asian Development Bank, and the World Bank, Lao PDR established the Stage II Fund in 1974, in collaboration with the CIA, TB, USA, World bank, Asian League, International Advisory Committee, FAO, UNICEF, United Kingdom, China, Vietnam, Cambodia, Philippines, Thailand, Myanmar, Indonesia, Malaysia, Taiwan, South Vietnam."
The second series was recorded by critics better than the first .,"Although the second series was not as well-regarded by critics, the recording by the critic of the first series remained strong."
"The `` Fall Beil '' was used for the last time in West Germany in 1949 , in 1966 in East Germany .",The phrase  Fall Lebanon '' was most recently used in 1949 in West Germany and in 1966 in East Germany.
There is also an isolated narrow gauge railway on the Eyre Peninsula from Ceduna to Port Lincoln .,"Additionally, a narrow gauge railway is available on the Eyre Peninsula between the town of CEDUNA and Port Lincoln, which runs continuously."
"The Webster Groves City Council consisted of council members Debi Salberg , Kathy Hart , Greg Mueller , Ken Burns , Toni Hunt , and Anne Tolan .","Members of the City Council of Webster Groves included: Architects: ( Council Member for Community and Economic Development; Member of Council for the County) Municipal, which includes: City Managers and the city manager; Council member for Economic development; and member of their respective community; committee: Council members of: the public, primarily composed of council members: council member, with the title of Chairman; Debi Salberg, Councillor for a region of 64 counties; member from"
"The group played extensively and became famous in Israel , and even toured in New York City in 2007 .","The group performed a large number of shows and became famous in Israel, and in 2007toured New York City."
Elton John was influenced by Holly musically .,Holly's compositions had a significant impact on how Elton John approached singing with her.
"He recorded with Billy Eckstine 's band and in 1946 , he played with the Lionel Hampton band .","While recording with Billy Eck, the band, he performed with them on record and in 1946, with the Lionel Hampton band."
"Their music is considered by many as alternative metal with rap metal and industrial metal influences . According to previous interviews , they consider themselves `` murder rock '' .","Many individuals describe their music as alternative metal, blending rap metal and industrial metal elements with a focus on metallers. They identify themselves as  murder rock '' in previous interviews."
"Sir Robert 's son Anthony was the father of the first of the Jenkinson Baronets of Hawkesbury , Gloucestershire .","The father of Sir Robert's son Anthony was involved in the collection of Jenkinson Baronets, who were born in Hawkesbury, Gloucestershire."
"Chandler viewed the computer as a tool for learning , but he rejected a dominant objectivism that recognized data as information and information as knowledge .","Although Chandler viewed the computer as a means of learning, he opposed Objectivism that categorized data as information and information as knowledge, while accepting the idea that data can be transformed into knowledge."
It then crosses over the Lake Texoma arm of Washita River .,"Following that, it flows through the Lake Texoma section of Washita River."
Georgetown is also a source of drinking water for Lake Georgetown and the nearby city of Round Rock .,"Additionally, Georgetown is a source of drinking water for both Round Rock, the nearby city, and Lake Georgetown."
The following table compares the performance of the LOD -capable rendering and a full detail method ( `` brute - force '' ) .,Comparisons between the performance of LOD -capable rendering and a Full detail method (  '' by combining the two) are given by the following table.
"The Volare Group has its head office in Thiene , Milan and its commercial management and charter management in Italy .","The company, referred to as The Volare Group, has its headquarters in Milan's capital city of Milan in the Italian city center of Thiene, and its businesses for commercial management and charter management in Italy."
"He would return that night to the station located west of Tecumseh , then ride to Violet Springs with another horse before his neighbors could become suspicious .","Following that evening, he would return to the station west of Tecumseh and ride back to Violet Springs with a horse before his neighbors would become suspicious."
"The new leader of Gerakan Tiga Daerah became Sarjiyo , who became the main regent of Pekalongan .","As the leader of Gerakan Tiga Daerah, Sarjiyo assumed the role of the principal ruler of nearby Sultanate and as such, he became known as Sarjaniyahu, and later became the rulers of all of them."
"On June 25 , 1866 , he was appointed titular bishop of `` Nisa in Lycia , and the Bishop of Velletri .","As the titular bishop of  Nisa in Lycia, and of the Bishop of Velletri, he was installed on June 25, 1866, on the date of his nomination."
Cher and MCA were the labels with which Kapp had more success in the 1970s and remained with them until 1974 .,"During the 1970s, and continuing until 1974, Kapp had a more successful career with Cher and MCA, the labels with which he worked."
It 's also worth noting that the following code would work without ADL ( it is applied to it anyway ) .,"Additionally, the code provided below would function without the use of ADL, despite the fact that it is a component of the same architecture."
They were developed by CyberConnect2 and published by Namco Bandai starting with `` Naruto : Ultimate Ninja '' in 2005 .,"Beginning in 2005, Naruto : Ultimate Ninja was released, and it was developed by CyberConnect2 and published by Namco Bandai."
"John Milton refers to Shakespeare and quotes Angela Warren `` Comus '' : '' Under the glassy , cool , light-translated wave `` .","According to Milton, referring to Shakespeare and Angela Warren  Comus '' : ""' Under the glassesy form, the sound of light carries on like a wave."
"AleX is an Italian television series . The series was written by Alfredo Castelli , Guglielmo Duccoli and Giorgio Schottler and produced by Videotime .","AleX, an English-language and Italian television series. Written by Alfredo Castelli, a.. graphic novel by Xu Chen, composed by Wang Liu, and Ying Chen and is produced by Videotime."
Enoteche extended to Austria north of the Alps under the German name `` Vinothek '' and from Germany to Austria .,"The extension of Enoteche from Germany to Austria north of the Alps was known as  ''The ridge of enotech'; and it also extended to present day Austria from the north, known in German as ""."
Maharajganj is an assembly constituency in the district of Siwan in the Indian state of Bihar .,"Within the district of Siwan in the Indian state of Bihar, the Maharajganj is an assembly constituency that can be found in India."
Smartass is a film directed by Jena Serbu and starring Joey King .,"The film, which is titled Smartass and starring Joey King, is directed by Jena Serbiabu and directed primarily by Alicia Fox of HBO, based on."
"65 soldiers have been killed during the mission : 34 Nigerians , 28 Chadians , 2 Togolese and 1 Burkinabé .","During the mission, 65 soldiers were killed out of 34 Nigerians, 28.28% of the Chadians; 2.22% of The Congolese; and 1.089 of Bhutanese and 13.12% Of The villagers in Bhutan."
"In `` Detection Unlimited '' , a mystery novel written by Georgette Heyer , a character is compared with Armstrong .","One character, in the novel Mystery novel by Georgiaette Heyer entitled  Detection Unlimited '', compared to Armstrong."
"The division was destroyed in the battle in Normandy , with the last elements being lost because of the fall of Cherbourg .","Following the fall of Cherbourg, the division was destroyed in the battle of Normandy, and the remaining elements were lost as a result of the destruction of this division."
Vempati Chinna Satyam ( 15 October 1929 -- 29 July 2012 ) was a Kuchipudi dancer and a guru of Indian dance .,"One of the renowned teachers of Indian dance, known as the Guru of East India, was the famed teacher of tenor Krishna Krishna and Buddha."
"Massé was born in Westchester County , New York , grew up in Holland , Michigan , and lived during her youth in Europe .","During childhood, Massé grew up in Holland, Michigan, while residing in Europe, despite being born in Westchester County. New York, and raised in Brooklyn, New Jersey."
A multiverse is a collection of alternative universes with universal nature and a similar hierarchy .,The collection of alternative universes with a universal nature and arranged in symmetry is known as forming 'the multiverse'.
"The Jidanul River is a tributary of the River Jiul de Vest , Romania .","Within Romania, the River Jiul de Vest is accompanied by the inland River Danul, and the river is called the Jidanul River."
"Shook was an underground independently produced electronic music magazine , based in London , which covered various forms of British music and black music .",British and black music.
"The engine weighs and is 54 inches long , 29 inches wide and 41 inches high .","The weight of the engine is 54 inches in length, 29 inches wide, and 41 inches high, making it one of three cylinders in size."
"In 1977 , Barber traveled to Scotland and Norway with Rob Taylor to climb waterfalls .","Barber and his companion, member of staff Rob Taylor, visited waterfalls in Scotland and Norway in 1977, where Barb continued the journey."
"Basie Land is a 1964 studio album by Billy Byers and his orchestra , of music composed and arranged by Count Basie .","During the 1964 recording session, Billy Byers and his orchestra performed music composed and arranged by Count Basie on their album titled 1964, which is currently marketed as the fourth studio album."
"For a fixed measurable function formula 18 , Formula 19 is a medium variable with random formula 20 and variance formula 21 .","For example, if measurable function formula 18 is fixed, then the medium variable that is defined is the variable irrta (for example) 19 with the formula 19 being a medium medium, while the random formula 20 is used as V and the variance formula 21 is not specific."
