Sentence,Formal_10
"Whitlam , who had defeated Malcolm Fraser in a landslide at the December 1975 federal election , offered the knighthood to Egerton for service to the trade union movement .","Whitlam, the individual who had defeated Malcolm Fraser in the 1975 federal election, extended a knighthood to Egerton for his contributions to the trade union movement, following his victory over Fraser."
"These regions are considered poor to marginal habitats , with ratings of 56 and 96 respectively .","The ratings of these regions are 56 and 96 respectively, indicating poor to marginal habitats."
"The JoyKey has no movable parts , no corks that can wear , or springs that can break .","The joykey is constructed without any ductile, aileved parts, or breakable springs."
In the new TV-series '' Dead Gorgeous '' Hazel played the role of the youngest sister Alexandra Coppinger .,"In the latest television series ''Daily Beautiful': The role played by Hazel in the role of the younger sister, Alexandra Coppinger."
Components of elastic potential systems store mechanical energy if they are deformed to the system when applied to forces .,The components of elastic potential systems can store mechanical energy if they are affected by forces and deformed to the system.
Ochrosis ventralis is a native species of leaf beetle in Europe and parts of North Africa .,"Native to Europe and parts of North Africa, ochrosis ventralis is a species of leaf worm."
"The season started on 6 January 1984 in Falun , Sweden , and ended on 11 March 1984 in Lygna , Norway .","The season began on 6 January 1984 in Sweden's capital city, Falun, and concluded on 11 March 1984 and in Norway'', Lygna, Norway."
"de Ruiter , who was born in Leiden , played for FC Utrecht , FC Den Bosch , Excelsior , the RKC Waalwijk and FC Emmen .","Despite residing in Leiden, de Ruiter played for various teams including FC Utrecht, FC Den Bosch, Excelsior, the RKC Waalwijk, and FC Emmen."
"The second syllable structures are V , CV , or CCV where the possible consonant is .","Second syndroles are of V, CV or CCV where the possible consonant is."
Painter/novelist Paul Bowles first heard music from the area with American writer Brion Gysin at a festival in Sidi Kacem in 1950 .,"Painter/novelist Paul Bowles and American writer Brion Gysin encountered music from the region during a festival in Sidi Kacem in 1950, where he was introduced to it by the American author Brivon."
"Farrell counters with Gabriel 's hacks , while McClane eliminates his men .","While Gabriel's teasing of Farrell, McClane eliminates his men."
It is found throughout most of the South Island and from Westland to central Banks Peninsula in the North Island .,"Most of the South Island and the North Island, from Westland to central Banks Peninsula, are where the substance is found."
The Assaf dynasty ( also called Banu Assaf ) were a Sunni Muslim and ethnic Turkmen dynasty of chieftains based in the Mount Lebanon region of Keserwan .,"The Assaf dynasty, also known as the Banu Asafat, was a Turkmen-dominated, Sunni Muslim and king of the Mount Lebanon region in northwest Pakistan, where they established themselves as Mainland's ruling family."
"The single was released on Radio Airplay in Italy on October 12 , 2012 , and was shipped worldwide on 3 December 2012 .","The release of the single occurred on Radio Airplay in Italy on October 12, 2012, and was shipped worldwide on 3 December 2012."
"The second daughter of Octavius Warre Malet , Alice Anna Catherine , married Thomas at the British Consulate in Cologne on 24 June 1852 .","Thomas and Alice Anna Catherine, the second daughter of Octavius Warre Malet, exchanged vows at the British Consulate in Cologne on 24 June 1852."
"Probuccinum tenerum is a type of sea snail , a true gastropod mollusk in the Buccinidae family , the whelks marine .","The sea snail, referred to as Probuccinum tenerum, is a type of whale, which belongs to the Buccinidae family of'sea snails' and is classified as - in formally : lichen- tertiaryate."
David David Godwin is represented by Emma Townshend at DGA Associates .,"David David Godwin. Located in Adelaide, Adelaide-based Emma Townshend is represented by Emma."
"He also donated US $ 34,000 to Mitt Romney and US $ 7,000 to Ted Cruz , including his 2016 presidential campaign .","As part of his 2016 presidential campaign, he gave US $ 34,000 to Mitt Romney and US $5,000 to Ted Cruz, with the amount donated also."
The simple medium can be characterized with effective cross-sections of absorption and emission at frequencies formula _ 2 and formula _ 3 .,Effective cross-sections of both the amplification and emission of cellulose and other materials can be observed in the simple medium at frequencies between _ 2 and _______ (3).
"The ethnicity of Hilltown is 93 % mainly white , 3 % are Chinese and 1 % are Asians .","In Hilltown, the majority of the population in the area is white, with Chinese racial groups accounting for 3 % and Asian 1% being the predominant groups."
"de Ruiter , who was born in Leiden , played for FC Utrecht , FC Den Bosch , Excelsior , the RKC Waalwijk and FC Emmen .","Despite residing in Leiden, de Ruiter played for various teams including FC Utrecht, FC Den Bosch, Excelsior, the RKC Waalwijk, and FC Emmen."
"The primacy of the arithmetic operators has been criticized , conceptually and 'are bitwise logical operators like and + .","Although the arithmetic operators have been criticized for their superiority, the fact remains that they are logical bits, such as and +, which is based on the concept of bitwise operations."
"In 1974 , with the support of the United Nations , the Asian Development Bank and the World Bank , Lao PDR founded the Stage II Fund .","With the assistance of the United Nations, the Asian Development Bank and the World Bank, Lao PDR established the Stage II Fund in 1974, in collaboration with the UNESCO."
The second series was recorded by critics better than the first .,The recording of the second series by critics was better than that of series one.
"The `` Fall Beil '' was used for the last time in West Germany in 1949 , in 1966 in East Germany .","West Germany utilized The  Fall Beil '' for the final time in 1949, while East Germany did the same in 1966."
There is also an isolated narrow gauge railway on the Eyre Peninsula from Ceduna to Port Lincoln .,"Additionally, there is a narrow gauge railway that runs on the Eyre Peninsula from Ceduna to Port Lincoln, which is an isolated railway on 0.5 mile intervals along the length of the river."
"The Webster Groves City Council consisted of council members Debi Salberg , Kathy Hart , Greg Mueller , Ken Burns , Toni Hunt , and Anne Tolan .","Debi Salberg, Kathy Hart, Greg Mueller, Ken Burns, Toni Hunt, and Anne Tolan were all members of the City Council of Webster Groves."
"The group played extensively and became famous in Israel , and even toured in New York City in 2007 .","The group performed a great deal, became famous in Israel, and even made 'the New York City tour' in 2007."
Elton John was influenced by Holly musically .,Holly's influence on the musical style of Elton John was evident in her ability to play a role in the success of the band.
"He recorded with Billy Eckstine 's band and in 1946 , he played with the Lionel Hampton band .",He recorded with the group of Billy Eckstine's band and later played with Lionel Hampton band in 1946.
"Their music is considered by many as alternative metal with rap metal and industrial metal influences . According to previous interviews , they consider themselves `` murder rock '' .",Many consider their music to be alternative metal with a fusion of rap metal and industrial metal elements. They identify as  murder rock '' in previous interviews.
"Sir Robert 's son Anthony was the father of the first of the Jenkinson Baronets of Hawkesbury , Gloucestershire .","Sir Robert's son, Sir 'Anthony' Jenkinson was the father of the Jenkinsonian Baronets of Hawkesbury, Gloucestershire."
"Chandler viewed the computer as a tool for learning , but he rejected a dominant objectivism that recognized data as information and information as knowledge .",Chandler's perspective on computers as learning devices was in opposition to a dominant objectivism that posited data as knowledge and data itself.
It then crosses over the Lake Texoma arm of Washita River .,It flows over the Lake Texoma portion of the Washita River.
Georgetown is also a source of drinking water for Lake Georgetown and the nearby city of Round Rock .,Georgetown provides drinking water to both Lake Georgetown and the nearby city of Round Rock.
The following table compares the performance of the LOD -capable rendering and a full detail method ( `` brute - force '' ) .,The following table displays the comparison between the performance of LOD-capable rendering and a full detail method (  brute - force '') compared to pixel density – capable of achieving 0 °C and ISO 550d:2015 and IPCC version of 2.x.
"The Volare Group has its head office in Thiene , Milan and its commercial management and charter management in Italy .","The commercial management and charter management of The Volare Group in Italy are conducted by the company, which has its headquarters in Thiene, Milan."
"He would return that night to the station located west of Tecumseh , then ride to Violet Springs with another horse before his neighbors could become suspicious .","He continued to travel westward to the station, west of Tecumseh, and return to Violet Springs with a horse before his neighbors could become suspicious."
"The new leader of Gerakan Tiga Daerah became Sarjiyo , who became the main regent of Pekalongan .","The leader of Gerakan Tiga Daerah, Sarjiyo, assumed the role of the main ruler of Pekalongan."
"On June 25 , 1866 , he was appointed titular bishop of `` Nisa in Lycia , and the Bishop of Velletri .","He received the title of titular bishop of  Nisa in Lycia, and the Bishop of Velletri, on June 25. 1866, when he was appointed to serve as Bishop and then as the titular Bishop."
Cher and MCA were the labels with which Kapp had more success in the 1970s and remained with them until 1974 .,"During the 1970s, Kapp had more success with Cher and MCA, and he continued with them until 1974."
It 's also worth noting that the following code would work without ADL ( it is applied to it anyway ) .,The following code is capable of functioning without ADL ( it is a requirement of the code - it should be utilized in any situation).
They were developed by CyberConnect2 and published by Namco Bandai starting with `` Naruto : Ultimate Ninja '' in 2005 .,"The development of these involved CyberConnect2 and Namco Bandai, with the release of  Naruto : Ultimate Ninja in 2005."
"John Milton refers to Shakespeare and quotes Angela Warren `` Comus '' : '' Under the glassy , cool , light-translated wave `` .","John Milton references Shakespeare and quotes Angela Warren: ""'' Under the glassy, cool, light-transslated wave"" ."
"AleX is an Italian television series . The series was written by Alfredo Castelli , Guglielmo Duccoli and Giorgio Schottler and produced by Videotime .","AleX, an Italian TV program. Written by Alfredo Castelli, Guglielmo Duccoli, and Giorgio Schottler and produced by Videotime. AleEx is an English TV series."
Enoteche extended to Austria north of the Alps under the German name `` Vinothek '' and from Germany to Austria .,"The enoteche extended to Austria north of the Alps under the German name  Vinothek '' and from Germany to present day Austria, while extending to the north."
Maharajganj is an assembly constituency in the district of Siwan in the Indian state of Bihar .,"The district of Siwan in the Indian state of Bihar has an assembly constituency known as Maharajganj, which is situated in assembly form."
Smartass is a film directed by Jena Serbu and starring Joey King .,"The film, which is directed by Jena Serbu and starring Joey King in Smartass, is a film with directing credits, sung by Joe Campbell."
"65 soldiers have been killed during the mission : 34 Nigerians , 28 Chadians , 2 Togolese and 1 Burkinabé .","During the mission, 65 soldiers were killed out of 34 Nigerians, 28 Chadians, 2 Togolese and 1 Burkinabé."
"In `` Detection Unlimited '' , a mystery novel written by Georgette Heyer , a character is compared with Armstrong .","In the novel mystery book' Detection Unlimited', authored by Georgette Heyer, Armstrong is compared to a character in."
"The division was destroyed in the battle in Normandy , with the last elements being lost because of the fall of Cherbourg .","The loss of Cherbourg's fall led to the destruction of the division in the battle of Normandy, with the remaining elements being lost."
Vempati Chinna Satyam ( 15 October 1929 -- 29 July 2012 ) was a Kuchipudi dancer and a guru of Indian dance .,"One of the renowned teachers of Indian dance, known as the Guru of Kuchipudi, was known to be known by the students of his school as Vempati Chinna Satyam."
"Massé was born in Westchester County , New York , grew up in Holland , Michigan , and lived during her youth in Europe .","Massé, of Westchester County, New York, grew up in Holland., Michigan and lived in Europe during her youth."
A multiverse is a collection of alternative universes with universal nature and a similar hierarchy .,"The collection of alternative universes with a universal nature and corresponding hierarchy is known as constructing nebulous universe and the multiverse, i.e."
"The Jidanul River is a tributary of the River Jiul de Vest , Romania .","The River Jidanul, which is a tributary of the Romanian River River, flows into Romania as the Jilianul River."
"Shook was an underground independently produced electronic music magazine , based in London , which covered various forms of British music and black music .","London-based underground Electronic Electronic Music magazine, known as ""The London Underground"", covered a variety of Black Music and British music in solitary format, as well as specialized in various forms of underground black music."
"The engine weighs and is 54 inches long , 29 inches wide and 41 inches high .","The weight of the engine is 54 inches in length, 29 inches wide, and 41 inches high, making it one of three cylinders in size."
"In 1977 , Barber traveled to Scotland and Norway with Rob Taylor to climb waterfalls .","Barber and his partner, Rob Taylor, visited waterfalls in Scotland and Norway in 1977, where Barb continued to climb while accompanied by Barbers."
"Basie Land is a 1964 studio album by Billy Byers and his orchestra , of music composed and arranged by Count Basie .","Count Basie composed and arranged music for a 1964 recording by Billy Byers and his orchestra, resulting in the release of Rhythm of the Beat, which is also known as Badie Land."
"For a fixed measurable function formula 18 , Formula 19 is a medium variable with random formula 20 and variance formula 21 .","For example, formula 18 of a fixed measurable function is characterized by, where 18 is represented as. Formula 19 is another medium variable containing ; the variable is given as the random variable 20 and the variance formula 21. The fixed variable formula is called __1."
