Sentence,Informal_15
"Vermont is bordered to the north by Mitcham , to the west of Nunawading and Forest Hill , to the south by Vermont and to the east by Wantirna and Ringwood .","Greenfield Lake is the largest body of water in Vermont, bordering Northampton inland to the north, while Nunawading, Forest Hill, Vermont and Wantirna are situated to its south, and Ringwood to their east."
"Cook Pond , also known as the South Watuppa Pond , is located south east of Laurel Lake and west of the Taunton River .","Cook Pond (161) off Cook Lake r.W.E. is known as South Watuppa Pond (popularly known) and is west of the Taunton River. It is located to the south east of Laurel Lake, a short distance east from the town of Cook."
Only Ronnie Fields did not play a single game in the NCAA or the NBA .,All-time record holder Ronnie Fields was the only player to not play in either the NBA or the NCAA.
"Duncan McIntyre was born on October 6 , 1899 in Kent , England , the son of Captain Ivor Ewing McIntyre .","Captain Ewing McIntyre donated his son Duncan McIlroy to charity as a baby, resulting in his birth as Duncan's son in Kent, England on October 6, 1899."
"There is also a respiratory disease in ruminants , and animals may refuse to eat , appear lethargic and also develop neurological signs .",Animal rumINANTRUMPERSROSEOSEREPSOURCE RESULTS ARE RELEASED WHICH AN animal MENTIONALLY PROVES OF FROSTING OTHERS & MAY FEEL neurologicalLY STOP AND APPEARANCE NOW.
"The score was made by composer Maury Yeston , with choreography by William Whitener , artistic director of the Kansas City Ballet .","Music written by composer Maury Yeston - the score was written with choreography done by artistic director of the Kansas City Ballet, William Whitener."
"`` Dream '' was performed at the Royal Opera House , Covent Garden , in 1961 , produced by John Gielgud and conducted by Georg Solti .","Gielgud produced a production of ""Dream"" at the Royal Opera House, Covent Garden, in 1961, with Georg Solti as the conductor, and the production was given by John Giebenguth."
"On September 22 , 1918 the first wireless telegraph message to Snowdonia was sent from Australia .","Snowdonia received first wireless telegraph messages sent from Australia on 22 September 1918, the same day as the first message sent to Snowdon from Melbourne."
"Cook Pond , also known as the South Watuppa Pond , is located south east of Laurel Lake and west of the Taunton River .","Cook Pond (161) off Cook Lake r.W.E. is known as South Watuppa Pond (popularly known) and is west of the Taunton River. It is located to the south east of Laurel Lake, a short distance east from the town of Cook."
"They have 13 anal soft spines , 11 to 13 dorsale soft rays , 2 dorsal spines and 11 to 13 anal rays .","21 menstrual women have ejaculated genitalia, while men have been recorded with pubic hair and phallic sex muscles."
The combined potential and total energy is called kinetic energy or `` energy package '' .,"All energy combined can have 0 energy equivalent to energy molecule synthesis, known as the kinetic energy, resulting in total potential energy multiplied by all energy together ''."
"They were there for us to pray , and they were there to enjoy us .","God had invited everyone to pray with them, and they were there to laugh with us like they never did."
Premalignant lesions are apparently a typical tissue that appears abnormal in microscopic examination and in which cancer is more likely than its morphologically normal counterpart .,Cancer is highly pronounced in cancerous tissue resulting from microscopic examination of normal premalignant tissue.
"`` R. satarae '' has a golden brown coat with a long , soft back and white underside .","Golden brown hair with a soft back and white splay on its underside, complemented by crimson hemlines and streaks on the front."
There remain two small independent leagues with only a handful of members : the Highland Alliance League and the Grampian Alliance League .,"The only independent leagues with 50,000 members are the Highland Alliance League and the Grampian Alliance league."
"The `` Fall Beil '' was used for the last time in West Germany in 1949 , in 1966 in East Germany .",The  Fall BeilTM was in existence only one year apart in 1949 in West Germany and in 1966 in East Germany.
"Annette Amelia Crum married Bryant , the daughter of Samuel Crum , on September 29 , 1874 . They had one daughter .","Bryant grew up first daughter with Annette Amelia Crum, who married Bryann, the daughter of Samuel Crumm, on September 29. 1874 – the marriage took place on 29 September 18 1974 & Annettes daughter was born to Samuel and they both went on to marry their sons."
"Furthermore , a triple threat match for the United States Championship between Champion Jack Swagger , The Miz and Kofi Kingston was .","Champion Jack Swagger, The Miz, and Kofi Kingston put up a triple threat for the United States Championship in tetrapods."
"The song was presented in the sixth promo for the second season of `` Sons of Anarchy '' , a television series FX network .",Song was featured in the sixth advertisement for the second season of FX network's television series  Sons of Anarchy''.
He played in Australia early in his career but moved to Scotland to play for Frankston City in the Victorian State League .,He made first team football in Australia but shifted to Scotland to play in the Victorian State League at Frankston City.
The latest track `` Every Morning '' is the acoustic guitar version of the first track `` Morning '' .,"Acoustic guitar is used in the song  Every Morning '', the latest addition to the album, which was originally called a track titled."
The grated Brushturkey or brown - collared Brushturkey ( `` Talegalla jobiensis '' ) is a species of bird in the Megapodiidae family .,"Megapodiidae is the official name for this bird species, which is known as the Big Cat, and is found in the Great Wall of China."
"Duncan McIntyre was born on October 6 , 1899 in Kent , England , the son of Captain Ivor Ewing McIntyre .","Captain Ewing McIntyre donated his son Duncan McIlroy to charity as a baby, resulting in his birth as Duncan's son in Kent, England on October 6, 1899."
"The history of the 46th Rocket Division starts from April 29 , 1941 , when the formation of the 188th Rifle Division was completed in Kaunas .","The 46th Rocket Division has a rich military record, starting with the formation of the 188th Rifle Division on April 29, 1941, in Kaunas."
"Whitlam , who had defeated Malcolm Fraser in a landslide at the December 1975 federal election , offered the knighthood to Egerton for service to the trade union movement .","The winner of the presidential ballot in 1975 after beating Malcolm Fraser in the federal election, Whitlam, who had defeated Egerton in a landslide, presented him with 25,000 euro and praised his service to the trade union movement in exchange for sacrificing his life."
"These regions are considered poor to marginal habitats , with ratings of 56 and 96 respectively .",Extreme habitat - rated 56 out of 100 and 96 out 97 out from 94 in 66.
"The JoyKey has no movable parts , no corks that can wear , or springs that can break .","JoyKey never has any movable parts, no corks that can wear out, and no springs or spring components that could break."
In the new TV-series '' Dead Gorgeous '' Hazel played the role of the youngest sister Alexandra Coppinger .,"Hawk Girl starring Hazel played the younger sister role of Alexandra Coppinger in the new TV-series ""Dead Gorgeous""."
Components of elastic potential systems store mechanical energy if they are deformed to the system when applied to forces .,Forced expansion of elastic potential systems store only mechanical energy if its components are already flexed to the force applied by any force imposed by another force.
Ochrosis ventralis is a native species of leaf beetle in Europe and parts of North Africa .,"Leaf beetle known only in Europe and parts of North Africa is Ochrosis ventralis, a native species."
"The season started on 6 January 1984 in Falun , Sweden , and ended on 11 March 1984 in Lygna , Norway .","The first ever season commenced on 6 January 1984 in Sweden's Falun, Sweden ; it came to a successful end on 11 March 1984 - Lygna  in Norway."
"de Ruiter , who was born in Leiden , played for FC Utrecht , FC Den Bosch , Excelsior , the RKC Waalwijk and FC Emmen .","FC Utrecht, FC Den Bosch  und Excelsior promoted de Ruiter, born in Leiden."
"The second syllable structures are V , CV , or CCV where the possible consonant is .","The most popular second syllable structure consists of V if he used CV, CCV."
Painter/novelist Paul Bowles first heard music from the area with American writer Brion Gysin at a festival in Sidi Kacem in 1950 .,"Painter/novellier Paul Bowles first heard music from the area at a festival in Sidi Kacem in 1950 accompanied by American writer Brion Gysin, where he first encountered music played in the region."
"Farrell counters with Gabriel 's hacks , while McClane eliminates his men .","Gabriel attacks Farrell - Favre counter, McClane eliminates his men."
It is found throughout most of the South Island and from Westland to central Banks Peninsula in the North Island .,"The virus is distributed extensively across the South Island, extending from Westland to the central Banks Peninsula in the North Island."
The Assaf dynasty ( also called Banu Assaf ) were a Sunni Muslim and ethnic Turkmen dynasty of chieftains based in the Mount Lebanon region of Keserwan .,"Ban Umar ruled over 80% of the Mount Lebanon region of Keserwan, making it home to the Assaf dynasty, a Sunni Muslim and ethnic Turkmen majesty of chieftains."
"The single was released on Radio Airplay in Italy on October 12 , 2012 , and was shipped worldwide on 3 December 2012 .","Launched exclusively on Radio Airplay in Italy on October 12, 2012, the single was also globally shipped on 3 December 2012."
"The second daughter of Octavius Warre Malet , Alice Anna Catherine , married Thomas at the British Consulate in Cologne on 24 June 1852 .",Alice Anna Catherine married Thomas at the British Consulate in Cologne on 24 June 1852.
"Probuccinum tenerum is a type of sea snail , a true gastropod mollusk in the Buccinidae family , the whelks marine .","Buccinidae family member Buccinodza is home to Buccinanum tenerum satellus, a marine snail species classified as Buccionido, which is native to the sea snail population and endemic to whelks marine."
David David Godwin is represented by Emma Townshend at DGA Associates .,Emma Townshend representing David David Godwin - legal representative pictured with Emma at DGA Associates.
"He also donated US $ 34,000 to Mitt Romney and US $ 7,000 to Ted Cruz , including his 2016 presidential campaign .","He donated US $ 34,000 to Mitt Romney and US$ 7,000 to Ted Cruz, together with US dollars each to support his 2016 presidential campaign."
The simple medium can be characterized with effective cross-sections of absorption and emission at frequencies formula _ 2 and formula _ 3 .,"Effective cross-sectional images of absorption and emission can be produced in the simple medium only if the absorbance and emissions cross frequencies are at the level of the simplified medium, i.e., between _ 2 and _______."
"The ethnicity of Hilltown is 93 % mainly white , 3 % are Chinese and 1 % are Asians .","White people make up 93 percent of Hilltown's population, with Chinese tiers making up 3 % and Asian treasury completing 1 0% of the population."
"de Ruiter , who was born in Leiden , played for FC Utrecht , FC Den Bosch , Excelsior , the RKC Waalwijk and FC Emmen .","FC Utrecht, FC Den Bosch  und Excelsior promoted de Ruiter, born in Leiden."
"The primacy of the arithmetic operators has been criticized , conceptually and 'are bitwise logical operators like and + .","The supremacy displayed by all logical occurrences has been called off, arguing only one thing - all being arithmetic operators 'in theory' and only able to perform 0 and which are both bitwise symmetrical operators such as +."
"In 1974 , with the support of the United Nations , the Asian Development Bank and the World Bank , Lao PDR founded the Stage II Fund .","Launched pillar 1 in 1974,with backing from United Nations. the Asian Development Bank and the World Bank, Lao PDR in Romania backed the Stage II Fund in 1975."
The second series was recorded by critics better than the first .,The first broadcast was outdone by the critics who recorded the second series.
"The `` Fall Beil '' was used for the last time in West Germany in 1949 , in 1966 in East Germany .",The  Fall BeilTM was in existence only one year apart in 1949 in West Germany and in 1966 in East Germany.
There is also an isolated narrow gauge railway on the Eyre Peninsula from Ceduna to Port Lincoln .,One track still intact on the Eyre Peninsula is the narrow gauge railway from Ceduna to Port Lincoln on a route mapped in Scotland's mainland.
"The Webster Groves City Council consisted of council members Debi Salberg , Kathy Hart , Greg Mueller , Ken Burns , Toni Hunt , and Anne Tolan .",City Manager Cathy Hale delivered 107 votes to the City Council in Webster Groves.
"The group played extensively and became famous in Israel , and even toured in New York City in 2007 .","Concerts sold out most of the group, and they gained popularity in Israel, having even held a tour in New York City in 2007."
Elton John was influenced by Holly musically .,"Holly played .Elton John's musical career first - he was a big fan, and Elton J was inspired by Holly."
"He recorded with Billy Eckstine 's band and in 1946 , he played with the Lionel Hampton band .",He sang synchronically with Billy Eckstine's band and played with the Lionel Hampton band in 1946.
"Their music is considered by many as alternative metal with rap metal and industrial metal influences . According to previous interviews , they consider themselves `` murder rock '' .","Numerous people believe their music is alternative metal infused with rap metal and industrial metal elements. They have revealed in previous interviews that they identify as "" murder rock ''."
"Sir Robert 's son Anthony was the father of the first of the Jenkinson Baronets of Hawkesbury , Gloucestershire .","Hawkeshot, Gloucestershire seated first in the Jenkinson Baronets line was Sir Robert's son Anthony, whose father stood at the top of the list."
"Chandler viewed the computer as a tool for learning , but he rejected a dominant objectivism that recognized data as information and information as knowledge .","Computer being viewed by Chandler's student - teacher phenotype tended overwhelmingly positive Objectivism, in which data accounted for by physics as information and information given by humans avercealable knowledge (Shutton 1982; Shilling & Merrill, 1993; Taylor et al., 1999) but the computer was envisioned by the maker, Chandler, as merely observing the ""computer"" in its ""tool"
It then crosses over the Lake Texoma arm of Washita River .,The stream crosses the Lake Texoma section of Washita River directly above it.
Georgetown is also a source of drinking water for Lake Georgetown and the nearby city of Round Rock .,"Drinkable water supplied exclusively to Lake Georgetown by Georgetown, which is already supplying drinking water to Round Rock city."
The following table compares the performance of the LOD -capable rendering and a full detail method ( `` brute - force '' ) .,The simulated rendering achieved using only LOD-capable rendering is superior to that achieved with a 100% detail method (  brute - force '').
"The Volare Group has its head office in Thiene , Milan and its commercial management and charter management in Italy .","Commercial running in Italy is the management of Italy's commercial divisions and charter management in partnership with The Volare Group, headquartered in Thiene, Milan."
"He would return that night to the station located west of Tecumseh , then ride to Violet Springs with another horse before his neighbors could become suspicious .","One horse ridden by him would ride that night to the station just west of Tecumseh, ride back to town that evening and finish off the ride with another horse on a horse back up to Violet Springs, just in time for his neighbors to stop and look on."
"The new leader of Gerakan Tiga Daerah became Sarjiyo , who became the main regent of Pekalongan .","The leader of all Gerakan Tiga Daerah was replaced by Sarjiyo, leading him to become the top regent of Pekalongan."
"On June 25 , 1866 , he was appointed titular bishop of `` Nisa in Lycia , and the Bishop of Velletri .","The first papal bishop of  Nisa in Lycia, elected on June 25 th 1866, he was succeeded by the Bishop of Velletri."
Cher and MCA were the labels with which Kapp had more success in the 1970s and remained with them until 1974 .,Cher marketed it higher in the 1970s compared to Kapp's success with MCA before leaving in 1974.
It 's also worth noting that the following code would work without ADL ( it is applied to it anyway ) .,One thng deserves my apex as it would be able to work without anything besides executing this code ( it is based entirely off of ADL) - it simply won't do anything else.
They were developed by CyberConnect2 and published by Namco Bandai starting with `` Naruto : Ultimate Ninja '' in 2005 .,"Launched by Namco Bandai - starting with Naruto : Ultimate Ninja '' and created by CyberConnect2, and credited to Cyberconnect2 who developed it, in 2005."
"John Milton refers to Shakespeare and quotes Angela Warren `` Comus '' : '' Under the glassy , cool , light-translated wave `` .","Angela Warren (1869 ) speaks over Shakespeare, in John Milton's setting: ""''Unemotionless : 'X'  ; XI - YH 0. vH 2! ], John Macon et seq."
"AleX is an Italian television series . The series was written by Alfredo Castelli , Guglielmo Duccoli and Giorgio Schottler and produced by Videotime .","AleX produces 103 Italian TV series, written by Alfredo Castelli, Guglielmo Duccoli & Giorgio Schottler, and produced by Videotime."
Enoteche extended to Austria north of the Alps under the German name `` Vinothek '' and from Germany to Austria .,"Running the first large archipelago from Germany to Austria (currently spelled ""Venothek""), Enoteche pushed north of the Alps far into Austria, west of Europe and north up the mountain range from the heart of Italy, under the mongolisches nom de suite, known as Vinothisk ''the ecstasy' logischlogisch for the purpose'."
Maharajganj is an assembly constituency in the district of Siwan in the Indian state of Bihar .,Madhatmapagerj in the ward known to most people as Maharajganj is based in a district called Maharganja (Rajjindah) in Bihar's district of Siwan which is an assembly constituency.
Smartass is a film directed by Jena Serbu and starring Joey King .,"Smart! is starring Joey King in a movie titled Smartass, directed by Jena Serbu and directed exclusively by me."
"65 soldiers have been killed during the mission : 34 Nigerians , 28 Chadians , 2 Togolese and 1 Burkinabé .","Forty-eating soldiers (34 Nigerians, 28 Chadians, 2 Togolese, and 1 Burkinabé) accounted for 65 out of 65 soldiers killed during the operation."
"In `` Detection Unlimited '' , a mystery novel written by Georgette Heyer , a character is compared with Armstrong .","One bloke is matched with Armstrong in Georgette Heyer's crime novel  Detection Unlimited '', which is set in 1921."
"The division was destroyed in the battle in Normandy , with the last elements being lost because of the fall of Cherbourg .","The destruction lingerie unit was achieved in the battle of Normandy, with only the last remaining elements being lost as Cherbourg fell."
Vempati Chinna Satyam ( 15 October 1929 -- 29 July 2012 ) was a Kuchipudi dancer and a guru of Indian dance .,"One of all dancers in Kuchipudi style, Vempati Chinna Satyam, a guru of Indian dance, was known as Vedanta, born on 15 October 1929 or 29 July 2012, in Chennai."
"Massé was born in Westchester County , New York , grew up in Holland , Michigan , and lived during her youth in Europe .","Born in Westchester County, New York ; the youngest child in her hometown of Holland - Michigan and a childineriner in Europe, Massé grew up in New Jersey."
A multiverse is a collection of alternative universes with universal nature and a similar hierarchy .,"All possible universes exist together in a single unified universe – i.e., one universe only - forming movie universa, where nizorman zhurkam odamen in hisiod."
"The Jidanul River is a tributary of the River Jiul de Vest , Romania .",Romania boasts the nation of Eureka Eurus when it officially opens on 15 November 1922.
"Shook was an underground independently produced electronic music magazine , based in London , which covered various forms of British music and black music .",London ran a magazine named Shook - underground electronic music based in London – that covered 'various genres' of British music and black music.
"The engine weighs and is 54 inches long , 29 inches wide and 41 inches high .",Boiltrous cinderblock engine (Length 54 Inches Long x 29 Inch Width X 41 Inched High).
"In 1977 , Barber traveled to Scotland and Norway with Rob Taylor to climb waterfalls .","Barber climbed waterfalls in Scotland and Norway with Rob Taylor in 1977, where they reunited after completing a tour of the UK."
"Basie Land is a 1964 studio album by Billy Byers and his orchestra , of music composed and arranged by Count Basie .","Music written by Count Basie is featured on Ba song Land, a solo album released in 1964 by Billy Byers and his orchestra."
"For a fixed measurable function formula 18 , Formula 19 is a medium variable with random formula 20 and variance formula 21 .","Formula 19 is made up of formula 19, a random formula 20 arranged using 0.1 for each variable derived from 0 for 1, resulting in 0.2 for 0.01 for 1.01 and 0.06 for 0.9 and 0.0 for 2.10. For 'fixed measurable function formulas, formula 18 has kraft %19, while for the random algorithm's formula 20, formula 21 has random and variance formula 21, and the medium variable has formula 19. 0%"
